Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
314403,34in Ultrawide Monitor,1,379.99,12/25/2019 18:34,"760 Willow St, San Francisco, CA 94016"
314404,Bose SoundSport Headphones,1,99.99,12/7/2019 12:19,"487 Meadow St, Seattle, WA 98101"
314405,ThinkPad Laptop,1,999.99,12/16/2019 15:44,"363 Walnut St, Boston, MA 02215"
314406,AAA Batteries (4-pack),2,2.99,12/25/2019 20:57,"350 Sunset St, San Francisco, CA 94016"
314407,27in FHD Monitor,1,149.99,12/17/2019 20:09,"259 South St, Los Angeles, CA 90001"
314407,ThinkPad Laptop,1,999.99,12/17/2019 20:09,"259 South St, Los Angeles, CA 90001"
314408,Lightning Charging Cable,1,14.95,12/20/2019 10:25,"982 Adams St, San Francisco, CA 94016"
314409,20in Monitor,1,109.99,12/29/2019 1:48,"598 Adams St, San Francisco, CA 94016"
314410,USB-C Charging Cable,1,11.95,12/5/2019 10:08,"871 Jefferson St, New York City, NY 10001"
314411,USB-C Charging Cable,1,11.95,12/12/2019 12:19,"246 Highland St, Atlanta, GA 30301"
314412,USB-C Charging Cable,1,11.95,12/18/2019 11:54,"463 9th St, Atlanta, GA 30301"
314413,AA Batteries (4-pack),1,3.84,12/6/2019 11:43,"431 Forest St, San Francisco, CA 94016"
314414,Google Phone,1,600,12/10/2019 18:30,"757 Washington St, Los Angeles, CA 90001"
314414,USB-C Charging Cable,1,11.95,12/10/2019 18:30,"757 Washington St, Los Angeles, CA 90001"
314415,Macbook Pro Laptop,1,1700,12/11/2019 23:10,"430 Lakeview St, Dallas, TX 75001"
314416,Wired Headphones,1,11.99,12/9/2019 14:54,"670 Lakeview St, Dallas, TX 75001"
314417,USB-C Charging Cable,1,11.95,12/19/2019 7:59,"256 Forest St, Atlanta, GA 30301"
314418,Macbook Pro Laptop,1,1700,12/17/2019 17:00,"198 Lincoln St, San Francisco, CA 94016"
314419,AA Batteries (4-pack),1,3.84,12/12/2019 18:54,"841 4th St, Atlanta, GA 30301"
314420,Vareebadd Phone,1,400,12/23/2019 22:03,"77 Hickory St, Portland, OR 97035"
314421,Lightning Charging Cable,1,14.95,12/23/2019 13:02,"84 11th St, Boston, MA 02215"
314422,Wired Headphones,1,11.99,12/13/2019 13:14,"556 Hickory St, Los Angeles, CA 90001"
314423,Bose SoundSport Headphones,1,99.99,12/19/2019 12:02,"325 Jefferson St, New York City, NY 10001"
314424,Lightning Charging Cable,1,14.95,12/23/2019 16:59,"190 Center St, Portland, OR 97035"
314425,Wired Headphones,1,11.99,12/31/2019 12:07,"502 River St, New York City, NY 10001"
314426,Apple Airpods Headphones,1,150,12/3/2019 12:32,"490 13th St, New York City, NY 10001"
314427,AA Batteries (4-pack),1,3.84,12/17/2019 17:01,"998 5th St, Portland, OR 97035"
314428,AA Batteries (4-pack),1,3.84,12/10/2019 12:53,"443 13th St, Portland, OR 97035"
314429,iPhone,1,700,12/29/2019 14:39,"782 Forest St, San Francisco, CA 94016"
314430,27in FHD Monitor,1,149.99,12/30/2019 11:32,"887 Pine St, San Francisco, CA 94016"
314431,Lightning Charging Cable,1,14.95,12/29/2019 19:05,"933 Elm St, San Francisco, CA 94016"
314432,Lightning Charging Cable,1,14.95,12/9/2019 13:18,"590 Willow St, Atlanta, GA 30301"
314433,Macbook Pro Laptop,1,1700,12/27/2019 14:10,"690 Hickory St, Boston, MA 02215"
314434,Macbook Pro Laptop,1,1700,12/2/2019 14:20,"122 Adams St, Portland, OR 97035"
314435,AAA Batteries (4-pack),1,2.99,12/10/2019 21:13,"624 1st St, New York City, NY 10001"
314436,iPhone,1,700,12/4/2019 13:59,"790 10th St, Seattle, WA 98101"
314436,Lightning Charging Cable,1,14.95,12/4/2019 13:59,"790 10th St, Seattle, WA 98101"
314437,AAA Batteries (4-pack),1,2.99,12/13/2019 21:26,"842 Cedar St, San Francisco, CA 94016"
314438,Bose SoundSport Headphones,1,99.99,12/22/2019 21:24,"134 Walnut St, Portland, OR 97035"
314439,Bose SoundSport Headphones,1,99.99,12/7/2019 8:10,"184 Spruce St, San Francisco, CA 94016"
314440,AA Batteries (4-pack),1,3.84,12/7/2019 18:27,"216 Forest St, San Francisco, CA 94016"
314441,Bose SoundSport Headphones,1,99.99,12/15/2019 13:05,"798 Johnson St, Boston, MA 02215"
314442,Apple Airpods Headphones,1,150,12/30/2019 21:04,"131 North St, San Francisco, CA 94016"
314443,USB-C Charging Cable,1,11.95,12/15/2019 13:31,"116 Park St, Boston, MA 02215"
314444,34in Ultrawide Monitor,1,379.99,12/26/2019 17:22,"67 Washington St, San Francisco, CA 94016"
314445,USB-C Charging Cable,1,11.95,12/15/2019 10:45,"88 Washington St, Dallas, TX 75001"
314446,Flatscreen TV,1,300,12/27/2019 13:25,"889 Main St, Portland, OR 97035"
314447,AAA Batteries (4-pack),1,2.99,12/14/2019 15:55,"508 1st St, Los Angeles, CA 90001"
314448,AAA Batteries (4-pack),1,2.99,12/13/2019 11:05,"411 Meadow St, Atlanta, GA 30301"
314449,20in Monitor,1,109.99,12/13/2019 11:08,"490 Madison St, Portland, OR 97035"
314450,Macbook Pro Laptop,1,1700,12/13/2019 11:50,"664 14th St, New York City, NY 10001"
314451,ThinkPad Laptop,1,999.99,12/21/2019 9:54,"86 South St, San Francisco, CA 94016"
314452,Google Phone,1,600,12/8/2019 1:27,"678 West St, San Francisco, CA 94016"
314453,Wired Headphones,2,11.99,12/16/2019 11:29,"319 Adams St, Boston, MA 02215"
314454,USB-C Charging Cable,1,11.95,12/29/2019 11:27,"565 Pine St, San Francisco, CA 94016"
314455,27in FHD Monitor,1,149.99,12/13/2019 11:14,"190 Elm St, New York City, NY 10001"
314456,27in FHD Monitor,1,149.99,12/2/2019 12:48,"382 10th St, Los Angeles, CA 90001"
314457,iPhone,1,700,12/30/2019 15:37,"963 Walnut St, Boston, MA 02215"
314458,34in Ultrawide Monitor,1,379.99,12/9/2019 16:32,"207 West St, Portland, OR 97035"
314459,USB-C Charging Cable,1,11.95,12/22/2019 8:39,"364 Jefferson St, Atlanta, GA 30301"
314460,Lightning Charging Cable,1,14.95,12/13/2019 16:31,"691 10th St, Boston, MA 02215"
314461,AAA Batteries (4-pack),3,2.99,12/21/2019 14:44,"927 Forest St, Portland, OR 97035"
314462,Lightning Charging Cable,1,14.95,12/23/2019 11:57,"162 Elm St, Los Angeles, CA 90001"
314462,Wired Headphones,1,11.99,12/23/2019 11:57,"162 Elm St, Los Angeles, CA 90001"
314463,Wired Headphones,1,11.99,12/9/2019 0:26,"116 Willow St, San Francisco, CA 94016"
314464,AAA Batteries (4-pack),1,2.99,12/11/2019 19:47,"656 2nd St, New York City, NY 10001"
314465,Bose SoundSport Headphones,1,99.99,12/8/2019 12:48,"44 Cherry St, Los Angeles, CA 90001"
314466,Flatscreen TV,1,300,12/29/2019 20:00,"751 Sunset St, Boston, MA 02215"
314467,Google Phone,1,600,12/20/2019 19:11,"552 Highland St, New York City, NY 10001"
314468,iPhone,1,700,12/12/2019 9:46,"294 2nd St, Portland, OR 97035"
314469,AA Batteries (4-pack),1,3.84,12/16/2019 22:15,"861 Church St, Los Angeles, CA 90001"
314470,iPhone,1,700,12/2/2019 13:43,"715 Madison St, Boston, MA 02215"
314471,AAA Batteries (4-pack),1,2.99,12/15/2019 18:14,"337 Washington St, Boston, MA 02215"
314472,Bose SoundSport Headphones,1,99.99,12/23/2019 16:36,"329 Johnson St, Atlanta, GA 30301"
314473,27in FHD Monitor,1,149.99,12/13/2019 12:14,"215 8th St, Seattle, WA 98101"
314474,USB-C Charging Cable,1,11.95,12/4/2019 7:33,"203 Cedar St, Atlanta, GA 30301"
314475,Lightning Charging Cable,1,14.95,12/11/2019 7:50,"942 Cedar St, Boston, MA 02215"
314476,AAA Batteries (4-pack),1,2.99,12/29/2019 21:38,"973 1st St, Portland, OR 97035"
314477,AAA Batteries (4-pack),2,2.99,12/6/2019 15:48,"207 7th St, Boston, MA 02215"
314478,Bose SoundSport Headphones,1,99.99,12/27/2019 12:43,"190 Meadow St, New York City, NY 10001"
314479,34in Ultrawide Monitor,1,379.99,12/11/2019 15:19,"469 River St, New York City, NY 10001"
314480,Wired Headphones,1,11.99,12/5/2019 22:55,"833 8th St, Boston, MA 02215"
314481,USB-C Charging Cable,1,11.95,12/29/2019 15:23,"408 Pine St, New York City, NY 10001"
314482,Flatscreen TV,1,300,12/30/2019 18:07,"378 2nd St, San Francisco, CA 94016"
314483,Lightning Charging Cable,1,14.95,12/6/2019 5:57,"885 Walnut St, Seattle, WA 98101"
314484,Lightning Charging Cable,1,14.95,12/29/2019 12:15,"544 11th St, Boston, MA 02215"
314485,USB-C Charging Cable,2,11.95,12/12/2019 6:31,"543 Wilson St, Los Angeles, CA 90001"
314486,Flatscreen TV,1,300,12/5/2019 20:40,"945 Jefferson St, San Francisco, CA 94016"
314487,34in Ultrawide Monitor,1,379.99,12/31/2019 13:45,"833 Chestnut St, Los Angeles, CA 90001"
314488,AA Batteries (4-pack),1,3.84,12/6/2019 18:05,"552 Dogwood St, Los Angeles, CA 90001"
314489,USB-C Charging Cable,1,11.95,12/7/2019 22:33,"603 River St, New York City, NY 10001"
314490,Lightning Charging Cable,1,14.95,12/13/2019 15:49,"381 12th St, San Francisco, CA 94016"
314491,27in FHD Monitor,1,149.99,12/27/2019 9:37,"768 Wilson St, San Francisco, CA 94016"
314492,AA Batteries (4-pack),1,3.84,12/7/2019 10:23,"223 6th St, San Francisco, CA 94016"
314493,Macbook Pro Laptop,1,1700,12/4/2019 14:54,"80 Cherry St, New York City, NY 10001"
314494,Wired Headphones,2,11.99,12/8/2019 16:16,"385 Park St, Boston, MA 02215"
314495,AAA Batteries (4-pack),1,2.99,12/31/2019 10:44,"863 Main St, Los Angeles, CA 90001"
314496,USB-C Charging Cable,1,11.95,12/27/2019 16:45,"956 Jackson St, San Francisco, CA 94016"
314497,AAA Batteries (4-pack),1,2.99,12/15/2019 7:14,"266 Ridge St, Boston, MA 02215"
314498,27in 4K Gaming Monitor,1,389.99,12/22/2019 12:07,"807 Madison St, Austin, TX 73301"
314499,AAA Batteries (4-pack),2,2.99,12/18/2019 1:48,"160 9th St, San Francisco, CA 94016"
314500,AAA Batteries (4-pack),1,2.99,12/21/2019 15:38,"297 12th St, New York City, NY 10001"
314501,27in 4K Gaming Monitor,1,389.99,12/26/2019 12:07,"862 Ridge St, San Francisco, CA 94016"
314502,Vareebadd Phone,1,400,12/23/2019 12:28,"270 Lake St, San Francisco, CA 94016"
314502,USB-C Charging Cable,1,11.95,12/23/2019 12:28,"270 Lake St, San Francisco, CA 94016"
314503,Bose SoundSport Headphones,1,99.99,12/31/2019 21:23,"705 14th St, Dallas, TX 75001"
314504,Vareebadd Phone,1,400,12/26/2019 14:42,"736 Meadow St, Austin, TX 73301"
314505,AA Batteries (4-pack),2,3.84,12/5/2019 14:39,"49 8th St, Dallas, TX 75001"
314506,Bose SoundSport Headphones,1,99.99,12/12/2019 20:02,"95 Willow St, Los Angeles, CA 90001"
314507,AA Batteries (4-pack),1,3.84,12/16/2019 11:34,"443 2nd St, Atlanta, GA 30301"
314508,USB-C Charging Cable,1,11.95,12/6/2019 16:59,"64 Center St, Atlanta, GA 30301"
314509,Lightning Charging Cable,1,14.95,12/19/2019 22:14,"373 5th St, San Francisco, CA 94016"
314510,Wired Headphones,2,11.99,12/24/2019 8:33,"691 Adams St, Dallas, TX 75001"
314511,USB-C Charging Cable,1,11.95,12/11/2019 15:10,"575 Dogwood St, Atlanta, GA 30301"
314512,AAA Batteries (4-pack),1,2.99,12/9/2019 13:25,"255 Adams St, New York City, NY 10001"
314513,27in 4K Gaming Monitor,1,389.99,12/4/2019 22:04,"140 8th St, Boston, MA 02215"
314514,AAA Batteries (4-pack),1,2.99,12/21/2019 17:46,"670 Jefferson St, Seattle, WA 98101"
314515,34in Ultrawide Monitor,1,379.99,12/31/2019 10:02,"421 Elm St, San Francisco, CA 94016"
314516,Lightning Charging Cable,1,14.95,12/27/2019 18:13,"602 13th St, San Francisco, CA 94016"
314517,AAA Batteries (4-pack),6,2.99,12/30/2019 22:43,"318 Maple St, San Francisco, CA 94016"
314518,Apple Airpods Headphones,1,150,12/28/2019 21:31,"625 Adams St, New York City, NY 10001"
314519,Google Phone,1,600,12/22/2019 13:38,"85 Church St, Los Angeles, CA 90001"
314520,USB-C Charging Cable,1,11.95,12/18/2019 21:04,"996 Wilson St, Portland, ME 04101"
314521,ThinkPad Laptop,1,999.99,12/19/2019 9:30,"257 Chestnut St, Boston, MA 02215"
314522,ThinkPad Laptop,1,999.99,12/23/2019 8:36,"867 Main St, San Francisco, CA 94016"
314523,Vareebadd Phone,1,400,12/25/2019 13:44,"813 13th St, Seattle, WA 98101"
314524,Lightning Charging Cable,1,14.95,12/28/2019 9:50,"364 Johnson St, Dallas, TX 75001"
314525,Flatscreen TV,1,300,12/18/2019 20:44,"76 13th St, Dallas, TX 75001"
314526,Wired Headphones,1,11.99,12/18/2019 21:02,"538 14th St, San Francisco, CA 94016"
314527,Apple Airpods Headphones,1,150,12/29/2019 22:46,"424 9th St, San Francisco, CA 94016"
314528,Apple Airpods Headphones,1,150,12/30/2019 1:25,"775 River St, New York City, NY 10001"
314529,Flatscreen TV,1,300,12/26/2019 11:28,"204 South St, San Francisco, CA 94016"
314530,Lightning Charging Cable,1,14.95,12/10/2019 19:08,"843 5th St, Los Angeles, CA 90001"
314531,Bose SoundSport Headphones,1,99.99,12/9/2019 1:08,"212 Center St, San Francisco, CA 94016"
314532,Lightning Charging Cable,1,14.95,12/5/2019 13:03,"404 River St, New York City, NY 10001"
314533,27in 4K Gaming Monitor,1,389.99,12/3/2019 12:31,"454 Highland St, San Francisco, CA 94016"
314534,27in 4K Gaming Monitor,1,389.99,12/10/2019 10:54,"716 Madison St, New York City, NY 10001"
314535,USB-C Charging Cable,1,11.95,12/25/2019 19:11,"782 Walnut St, Atlanta, GA 30301"
314536,27in FHD Monitor,1,149.99,12/14/2019 17:38,"468 Madison St, San Francisco, CA 94016"
314537,ThinkPad Laptop,1,999.99,12/13/2019 19:06,"448 South St, Boston, MA 02215"
314538,Apple Airpods Headphones,1,150,12/29/2019 6:16,"548 7th St, Boston, MA 02215"
314539,Bose SoundSport Headphones,1,99.99,12/7/2019 18:40,"407 4th St, New York City, NY 10001"
314540,Apple Airpods Headphones,1,150,12/5/2019 14:27,"625 Forest St, Boston, MA 02215"
314541,iPhone,1,700,12/31/2019 17:56,"901 Highland St, Los Angeles, CA 90001"
314542,Apple Airpods Headphones,1,150,12/3/2019 4:03,"334 Ridge St, Portland, OR 97035"
314543,20in Monitor,1,109.99,12/1/2019 13:24,"998 Hickory St, San Francisco, CA 94016"
314544,Apple Airpods Headphones,1,150,12/27/2019 19:10,"777 14th St, Austin, TX 73301"
314545,AA Batteries (4-pack),1,3.84,12/20/2019 20:02,"466 Washington St, Austin, TX 73301"
314546,Lightning Charging Cable,1,14.95,12/30/2019 22:41,"166 10th St, New York City, NY 10001"
314547,USB-C Charging Cable,1,11.95,12/7/2019 11:42,"460 13th St, New York City, NY 10001"
314548,Wired Headphones,1,11.99,12/25/2019 18:38,"131 Church St, New York City, NY 10001"
314549,AA Batteries (4-pack),1,3.84,12/1/2019 16:09,"229 Lake St, Boston, MA 02215"
314550,Vareebadd Phone,1,400,12/14/2019 21:10,"40 Highland St, Boston, MA 02215"
314551,Lightning Charging Cable,1,14.95,12/25/2019 18:05,"19 Ridge St, Atlanta, GA 30301"
314552,AAA Batteries (4-pack),1,2.99,1/1/2020 1:47,"541 4th St, San Francisco, CA 94016"
314553,AA Batteries (4-pack),1,3.84,12/28/2019 23:09,"570 5th St, New York City, NY 10001"
314554,iPhone,1,700,12/19/2019 22:16,"937 2nd St, Austin, TX 73301"
314555,USB-C Charging Cable,1,11.95,12/21/2019 15:46,"581 Church St, New York City, NY 10001"
314556,Macbook Pro Laptop,1,1700,12/2/2019 8:16,"709 1st St, Portland, ME 04101"
314557,USB-C Charging Cable,1,11.95,12/26/2019 16:19,"648 Meadow St, San Francisco, CA 94016"
314558,AAA Batteries (4-pack),1,2.99,12/2/2019 19:03,"734 Wilson St, Portland, OR 97035"
314559,AA Batteries (4-pack),1,3.84,12/17/2019 14:12,"14 Elm St, Seattle, WA 98101"
314560,27in FHD Monitor,1,149.99,12/9/2019 20:41,"132 Pine St, New York City, NY 10001"
314561,27in FHD Monitor,1,149.99,12/24/2019 9:19,"749 Sunset St, San Francisco, CA 94016"
314562,AA Batteries (4-pack),1,3.84,12/20/2019 18:22,"761 Church St, Portland, ME 04101"
314563,Lightning Charging Cable,1,14.95,12/11/2019 16:06,"762 Pine St, New York City, NY 10001"
314564,Lightning Charging Cable,1,14.95,12/3/2019 19:07,"241 Hill St, New York City, NY 10001"
314565,34in Ultrawide Monitor,1,379.99,12/18/2019 23:13,"874 Spruce St, Seattle, WA 98101"
314566,Google Phone,1,600,12/30/2019 22:15,"465 Lakeview St, San Francisco, CA 94016"
314567,Wired Headphones,1,11.99,12/7/2019 18:55,"641 1st St, Seattle, WA 98101"
314568,iPhone,1,700,12/5/2019 12:36,"803 North St, San Francisco, CA 94016"
314569,Bose SoundSport Headphones,1,99.99,12/27/2019 9:06,"450 Forest St, Los Angeles, CA 90001"
314570,Lightning Charging Cable,1,14.95,12/23/2019 15:15,"861 Chestnut St, Boston, MA 02215"
314571,iPhone,1,700,12/3/2019 9:47,"893 Dogwood St, Atlanta, GA 30301"
314572,iPhone,1,700,12/17/2019 9:32,"166 7th St, San Francisco, CA 94016"
314573,AAA Batteries (4-pack),1,2.99,12/31/2019 17:42,"712 Church St, Los Angeles, CA 90001"
314574,Flatscreen TV,1,300,12/13/2019 18:50,"904 12th St, Dallas, TX 75001"
314575,Wired Headphones,1,11.99,12/12/2019 21:02,"961 2nd St, New York City, NY 10001"
314575,Apple Airpods Headphones,1,150,12/12/2019 21:02,"961 2nd St, New York City, NY 10001"
314576,Wired Headphones,1,11.99,12/27/2019 17:04,"441 Church St, San Francisco, CA 94016"
314577,27in 4K Gaming Monitor,1,389.99,12/4/2019 14:24,"631 Center St, Boston, MA 02215"
314578,Lightning Charging Cable,1,14.95,12/2/2019 19:23,"983 River St, Portland, OR 97035"
314579,20in Monitor,1,109.99,12/13/2019 11:13,"183 8th St, San Francisco, CA 94016"
314580,Bose SoundSport Headphones,1,99.99,12/22/2019 15:13,"981 Johnson St, San Francisco, CA 94016"
314581,USB-C Charging Cable,1,11.95,12/6/2019 22:25,"515 Maple St, Atlanta, GA 30301"
314582,34in Ultrawide Monitor,1,379.99,12/2/2019 17:40,"79 Chestnut St, Los Angeles, CA 90001"
314583,iPhone,1,700,12/30/2019 17:49,"539 14th St, San Francisco, CA 94016"
314584,ThinkPad Laptop,1,999.99,12/21/2019 12:13,"34 Hickory St, San Francisco, CA 94016"
314585,Lightning Charging Cable,1,14.95,12/19/2019 0:07,"338 Washington St, New York City, NY 10001"
314586,Lightning Charging Cable,1,14.95,12/28/2019 18:06,"985 Spruce St, New York City, NY 10001"
314587,34in Ultrawide Monitor,1,379.99,12/1/2019 4:06,"746 North St, Dallas, TX 75001"
314588,Apple Airpods Headphones,1,150,12/19/2019 20:34,"245 Sunset St, Los Angeles, CA 90001"
314589,Apple Airpods Headphones,1,150,12/16/2019 17:39,"61 10th St, Atlanta, GA 30301"
314590,27in FHD Monitor,1,149.99,12/25/2019 0:27,"866 Wilson St, New York City, NY 10001"
314591,AA Batteries (4-pack),1,3.84,12/28/2019 0:30,"162 Lincoln St, Boston, MA 02215"
314592,20in Monitor,1,109.99,12/27/2019 22:01,"636 12th St, Boston, MA 02215"
314593,20in Monitor,1,109.99,12/29/2019 23:07,"224 6th St, San Francisco, CA 94016"
314594,Bose SoundSport Headphones,1,99.99,12/15/2019 19:31,"919 Forest St, San Francisco, CA 94016"
314595,Macbook Pro Laptop,1,1700,12/12/2019 23:35,"430 Center St, Austin, TX 73301"
314596,Google Phone,1,600,12/10/2019 8:28,"336 Jackson St, Dallas, TX 75001"
314597,AAA Batteries (4-pack),3,2.99,12/30/2019 21:52,"747 Elm St, Los Angeles, CA 90001"
314598,USB-C Charging Cable,1,11.95,12/23/2019 11:35,"335 Lakeview St, San Francisco, CA 94016"
314599,Google Phone,1,600,12/3/2019 17:48,"30 4th St, New York City, NY 10001"
314600,Bose SoundSport Headphones,1,99.99,12/4/2019 22:29,"210 Sunset St, Boston, MA 02215"
314600,Lightning Charging Cable,1,14.95,12/4/2019 22:29,"210 Sunset St, Boston, MA 02215"
314601,Wired Headphones,1,11.99,12/4/2019 22:39,"602 Jackson St, Los Angeles, CA 90001"
314602,Wired Headphones,1,11.99,12/18/2019 3:02,"638 1st St, Seattle, WA 98101"
314603,Lightning Charging Cable,1,14.95,12/27/2019 12:46,"127 Maple St, Boston, MA 02215"
314604,USB-C Charging Cable,1,11.95,12/28/2019 21:02,"101 10th St, San Francisco, CA 94016"
314605,Bose SoundSport Headphones,1,99.99,12/22/2019 16:23,"553 4th St, New York City, NY 10001"
314606,Lightning Charging Cable,1,14.95,12/13/2019 22:31,"503 Maple St, Atlanta, GA 30301"
314607,AAA Batteries (4-pack),1,2.99,12/4/2019 13:03,"762 Maple St, San Francisco, CA 94016"
314608,Google Phone,1,600,12/5/2019 17:48,"672 Main St, New York City, NY 10001"
314608,Wired Headphones,2,11.99,12/5/2019 17:48,"672 Main St, New York City, NY 10001"
314609,Apple Airpods Headphones,1,150,12/25/2019 15:01,"787 10th St, Boston, MA 02215"
314610,Wired Headphones,1,11.99,12/1/2019 15:09,"152 West St, San Francisco, CA 94016"
314611,Google Phone,1,600,12/1/2019 16:52,"252 Washington St, Seattle, WA 98101"
314611,USB-C Charging Cable,1,11.95,12/1/2019 16:52,"252 Washington St, Seattle, WA 98101"
314612,Lightning Charging Cable,1,14.95,12/29/2019 18:50,"62 5th St, New York City, NY 10001"
314613,USB-C Charging Cable,1,11.95,12/13/2019 8:13,"331 Meadow St, New York City, NY 10001"
314614,AA Batteries (4-pack),1,3.84,12/2/2019 14:47,"20 Lake St, San Francisco, CA 94016"
314615,AAA Batteries (4-pack),1,2.99,12/26/2019 21:43,"620 2nd St, Austin, TX 73301"
314616,Wired Headphones,1,11.99,12/30/2019 15:07,"894 Sunset St, Dallas, TX 75001"
314617,USB-C Charging Cable,1,11.95,12/31/2019 19:43,"818 Park St, Dallas, TX 75001"
314618,ThinkPad Laptop,1,999.99,12/4/2019 9:37,"161 Elm St, Portland, OR 97035"
314619,Google Phone,1,600,12/13/2019 14:25,"695 Pine St, Dallas, TX 75001"
314620,Google Phone,1,600,12/11/2019 15:03,"849 12th St, Dallas, TX 75001"
314621,USB-C Charging Cable,1,11.95,12/1/2019 20:26,"425 Lakeview St, Seattle, WA 98101"
314622,Lightning Charging Cable,1,14.95,12/9/2019 13:45,"531 Willow St, Seattle, WA 98101"
314623,Vareebadd Phone,1,400,12/10/2019 12:16,"473 Elm St, Dallas, TX 75001"
314624,Bose SoundSport Headphones,1,99.99,12/21/2019 11:22,"644 Jackson St, Seattle, WA 98101"
314625,Apple Airpods Headphones,1,150,12/6/2019 13:28,"479 7th St, Atlanta, GA 30301"
314626,Apple Airpods Headphones,1,150,12/23/2019 13:25,"557 Hickory St, Atlanta, GA 30301"
314627,iPhone,1,700,12/16/2019 23:50,"852 Wilson St, San Francisco, CA 94016"
